  0.4	 65.9	80	52	  2.1	 6.78
  1.3	 64.4	80	52	  6.5	 6.93
  2.3	 67.1	76	51	 11.0	 6.31
  3.2	 70.4	72	52	 15.2	 6.76
  4.0	 67.6	75	51	 19.8	 8.01
  4.9	 66.1	78	52	 24.0	 6.86
  5.8	 65.2	77	52	 28.4	 7.67
  6.7	 69.8	74	51	 32.4	 8.08
  7.6	 73.7	70	51	 36.3	 7.92
  8.4	 70.9	74	51	 40.5	 7.48
  9.3	 67.1	77	52	 44.8	 7.26
 10.2	 63.7	77	53	 48.6	 7.67
 11.1	 68.8	75	52	 52.6	 8.00
 12.0	 69.9	70	52	 56.6	 7.16
 12.8	 67.4	74	51	 61.3	 7.52
 13.7	 66.2	76	51	 65.5	 7.46
 14.6	 66.1	75	52	 69.9	 7.55
 15.5	 70.6	73	51	 74.3	 7.34
 16.4	 75.0	71	53	 78.8	 7.80
 17.2	 73.0	76	53	 83.2	 8.12
 18.0	 71.3	81	55	 87.2	 6.92
 18.8	 68.8	82	57	 92.0	 6.92
 19.7	 71.6	82	57	 96.2	 7.80
 20.6	 78.5	79	57	100.3	 7.65
 21.3	 73.9	80	58	104.5	 6.31
 22.1	 70.6	88	58	109.3	 6.50
 23.0	 66.4	90	61	113.9	 6.42
 23.9	 65.5	88	60	118.7	 6.88
 24.8	 69.8	82	58	123.2	 7.32
 25.7	 66.4	83	58	127.6	 6.42
 26.6	 64.0	84	56	132.7	 7.33
 27.5	 63.8	82	55	137.3	 7.02
 28.4	 67.9	79	54	141.8	 7.72
 29.3	 72.6	74	54	145.9	 7.66
 30.2	 71.3	77	54	150.2	 8.44
 31.0	 71.8	81	55	154.3	 8.10
 31.8	 70.9	81	56	158.6	 7.94
 32.7	 75.8	80	56	162.8	 7.13
 33.5	 78.1	77	57	167.8	 8.23
 34.2	 75.4	81	57	172.0	 8.21
 35.0	 73.7	85	59	176.5	 7.95
 35.8	 71.9	85	60	180.7	 7.59
 36.7	 77.3	84	59	185.1	 7.37
 37.5	 78.1	81	60	189.4	 6.67
 38.2	 75.4	86	59	193.9	 7.30
 39.0	 73.3	88	60	198.4	 6.98
 39.8	 72.3	86	60	203.0	 7.71
 40.7	 76.7	83	58	207.4	 7.99
 41.5	 79.2	78	58	211.5	 7.65
 42.2	 76.5	80	57	215.8	 7.02
 43.0	 73.5	84	57	220.5	 7.31
 43.8	 69.9	83	57	225.0	 6.95
 44.7	 71.6	80	56	229.4	 6.95
 45.5	 76.9	76	55	233.8	 6.77
 46.3	 73.2	76	55	238.6	 6.82
 47.1	 73.7	80	54	243.2	 6.90
 47.9	 73.7	80	55	248.1	 7.64
 48.7	 76.9	79	55	252.7	 7.39
 49.5	 80.0	76	56	257.3	 7.34
 50.3	 77.1	78	56	262.0	 7.50
 51.0	 75.8	84	57	266.7	 7.16
 51.8	 70.4	85	59	271.5	 7.53
 52.7	 71.4	83	58	275.8	 6.85
 53.5	 77.1	79	57	280.7	 6.31
 54.3	 74.6	80	57	285.6	 6.57
 55.1	 73.0	84	56	290.3	 6.62
 55.9	 69.9	83	57	295.0	 7.60
 56.8	 75.0	80	55
 57.6	 79.8	75	56
 58.3	 73.9	77	55
 59.2	 72.1	83	55
 60.0	 66.7	84	57
 60.9	 67.1	82	56
 61.8	 73.0	78	55
 62.6	 71.9	76	56
 63.4	 70.8	82	54
 64.3	 69.8	83	56
 65.1	 68.0	82	56
 66.0	 74.1	78	55
 66.8	 70.4	76	56
 67.7	 66.8	81	54
 68.6	 64.8	82	55
 69.5	 65.4	79	54
 70.4	 72.3	75	53
 71.3	 72.1	72	54
 72.1	 71.4	78	52
 72.9	 66.4	80	55
 73.8	 67.6	79	54
 74.7	 70.9	77	54
 75.6	 70.6	74	55
 76.4	 65.8	80	53
 77.3	 64.7	81	54
 78.3	 64.7	79	54
 79.2	 70.9	76	53
 80.0	 74.4	72	54
 80.8	 72.1	78	53
 81.7	 70.8	82	56
 82.5	 66.8	83	57
 83.4	 70.4	82	57
 84.3	 74.4	78	58
 85.1	 71.1	81	57
 85.9	 69.0	84	57
 86.8	 65.9	81	56
 87.7	 72.3	77	54
 88.5	 72.3	74	54
 89.4	 69.4	79	52
 90.2	 66.1	79	54
 91.1	 65.4	78	53
 92.0	 70.1	75	52
 92.9	 74.4	72	52
 93.7	 72.8	74	53
 94.5	 72.1	79	54
 95.4	 69.8	80	56
 96.2	 72.8	78	55
 97.0	 78.5	75	55
 97.8	 76.1	75	55
 98.6	 74.4	81	55
 99.4	 73.2	82	57
100.2	 72.5	79	56
101.1	 78.5	76	55
101.8	 76.9	74	55
102.6	 73.2	80	54
103.4	 67.1	80	55
104.3	 65.8	78	53
105.2	 69.3	73	52
106.1	 68.5	72	52
107.0	 65.2	77	51
107.9	 63.4	78	52
108.8	 62.4	76	52
109.8	 68.0	73	51
110.7	 68.5	71	52
111.6	 65.9	77	51
112.5	 63.0	79	53
113.4	 61.7	78	53
114.4	 66.1	75	52
115.3	 67.3	72	52
116.2	 65.4	77	51
117.1	 63.4	79	52
118.1	 63.7	77	52
119.0	 67.4	74	52
119.9	 70.8	70	52
120.7	 66.8	74	51
121.6	 65.4	78	52
122.5	 65.1	77	53
123.5	 69.4	74	52
124.3	 74.8	71	52
125.1	 71.1	75	53
126.0	 68.0	80	54
126.9	 64.2	81	55
127.8	 67.6	78	54
128.7	 71.8	74	54
129.5	 67.3	75	53
130.4	 62.5	79	52
131.4	 62.8	78	52
132.3	 64.4	76	52
133.3	 71.4	72	51
134.1	 72.6	70	52
134.9	 73.0	76	51
135.7	 71.6	81	55
136.6	 68.8	82	57
137.5	 72.6	82	57
138.3	 75.8	78	58
139.1	 72.1	81	58
139.9	 69.3	86	58
140.8	 67.3	85	58
141.7	 69.1	82	57
142.5	 75.2	77	55
143.3	 74.1	76	55
144.1	 73.9	80	54
145.0	 72.6	81	56
145.8	 73.9	81	57
146.6	 78.7	79	57
147.4	 78.3	78	58
148.1	 76.3	84	58
148.9	 73.0	87	60
149.7	 70.9	88	61
150.6	 74.1	85	60
151.4	 76.9	82	60
152.2	 73.7	85	59
153.0	 71.3	86	59
153.8	 71.3	84	57
154.7	 76.1	80	56
155.4	 78.7	78	57
156.2	 76.9	81	56
157.0	 75.0	85	58
157.8	 71.8	85	59
158.6	 72.6	83	58
159.5	 77.7	80	57
160.2	 75.4	80	58
161.0	 73.7	87	58
161.8	 70.6	87	60
162.7	 69.8	86	59
163.5	 73.9	82	57
164.4	 71.8	80	58
165.2	 70.4	86	56
166.0	 73.5	84	57
166.9	 77.5	81	57
167.6	 78.7	79	57
168.4	 80.4	77	56
169.1	 74.4	75	55
169.9	 69.3	80	52
170.8	 66.5	79	53
171.7	 67.1	76	52
172.6	 74.4	73	50
173.4	 75.2	70	52
174.2	 71.9	76	51
175.1	 65.4	79	54
176.0	 65.4	78	53
176.9	 70.3	75	53
177.7	 71.6	71	53
178.6	 68.2	77	52
179.5	 67.1	79	53
180.4	 64.5	78	54
181.3	 70.6	75	53
182.1	 68.8	73	54
183.0	 67.0	80	52
183.9	 65.5	80	54
184.8	 65.5	79	54
185.7	 69.9	75	53
186.6	 67.4	75	54
187.5	 62.5	81	53
188.4	 61.7	80	53
189.4	 62.9	78	53
190.4	 68.6	74	52
191.2	 63.3	76	53
192.2	 59.9	80	52
193.2	 59.5	78	52
194.2	 65.5	75	51
195.1	 68.6	71	52
196.0	 65.1	76	51
196.9	 63.7	79	53
197.9	 63.3	79	54
198.8	 69.0	77	53
199.7	 71.9	73	54
200.5	 69.0	77	53
201.4	 67.4	81	54
202.3	 66.1	79	54
203.2	 68.8	77	53
204.0	 75.0	73	53
204.8	 71.8	75	53
205.7	 69.3	80	54
206.5	 67.6	81	55
207.4	 71.1	80	56
208.3	 75.9	77	56
209.1	 72.3	80	57
209.9	 69.6	87	58
210.8	 68.5	87	59
211.6	 70.6	84	58
212.5	 75.6	80	58
213.3	 71.3	81	58
214.1	 66.7	86	57
215.0	 66.8	83	56
215.9	 68.2	79	55
216.8	 71.9	74	53
217.6	 67.3	75	53
218.5	 65.8	79	52
219.4	 67.1	78	53
220.3	 67.4	76	52
221.2	 73.0	73	52
222.0	 72.1	73	53
222.9	 69.6	79	53
223.7	 64.9	80	55
224.7	 65.2	79	54
225.6	 69.6	76	53
226.4	 67.9	75	54
227.3	 64.7	80	53
228.3	 63.3	79	53
229.2	 64.9	77	52
230.1	 70.3	72	51
231.0	 67.9	72	52
231.9	 64.4	78	51
232.8	 62.6	78	52
233.8	 64.7	76	52
234.7	 70.9	72	52
235.5	 68.5	73	53
236.4	 67.0	80	52
237.3	 63.8	80	54
238.2	 64.5	79	54
239.2	 71.1	76	54
240.0	 70.8	75	55
240.9	 69.6	82	55
241.7	 64.5	83	56
242.7	 64.5	80	54
243.6	 70.9	76	53
244.4	 73.2	72	53
245.3	 70.1	76	52
246.1	 68.0	79	53
247.0	 65.6	78	53
247.9	 68.6	76	53
248.8	 75.2	73	52
249.6	 75.8	72	53
250.4	 73.0	78	53
251.2	 66.8	81	55
252.1	 63.6	80	54
253.0	 66.2	77	52
253.9	 70.4	72	52
254.8	 67.0	75	51
255.7	 65.8	79	52
256.6	 64.5	78	53
257.5	 67.4	76	52
258.4	 72.3	71	52
259.2	 68.2	73	52
260.1	 67.1	78	51
261.0	 65.1	77	53
261.9	 67.7	75	52
262.8	 74.4	71	52
263.6	 71.8	72	53
264.5	 69.6	79	52
265.3	 63.0	80	54
266.3	 63.4	78	52
267.2	 69.8	73	51
268.1	 68.2	70	52
269.0	 65.4	75	49
269.9	 61.9	75	51
270.9	 63.2	73	49
271.8	 68.5	70	49
272.7	 71.6	66	49
273.5	 70.9	72	49
274.4	 69.3	76	52
275.2	 66.8	77	54
276.1	 71.1	75	53
277.0	 73.5	72	54
277.8	 65.5	76	53
278.7	 61.2	79	51
279.7	 61.1	76	50
280.7	 64.4	72	49
281.6	 69.9	68	49
282.5	 65.2	69	49
283.4	 62.8	75	48
284.3	 62.2	75	50
285.3	 62.8	73	50
286.3	 68.8	70	49
287.1	 67.7	70	50
288.0	 66.1	76	50
288.9	 63.6	79	53
289.9	 62.6	78	53
290.8	 67.6	74	52
291.7	 66.8	72	52
292.6	 65.1	78	51
293.5	 63.2	79	52
294.5	 63.0	77	52
295.4	 69.0	74	52
296.3	 71.1	71	53
297.1	 69.8	78	52
298.0	 66.8	81	55
298.9	 63.2	81	55
