  0.4	 79.4	90	58	  4.5	15.11
  1.2	 80.0	93	58	  9.3	17.68
  1.9	 78.1	96	59	 13.9	14.87
  2.7	 76.7	96	58	 18.8	15.44
  3.5	 75.2	98	58	 23.9	15.83
  4.3	 74.1	97	58	 29.3	18.17
  5.1	 76.3	91	56	 34.1	14.56
  5.9	 77.7	92	56	 39.0	15.04
  6.7	 77.7	97	57	 44.1	15.60
  7.4	 79.2	97	57	 49.2	16.18
  8.2	 79.4	97	57	 54.2	15.81
  8.9	 80.0	97	57	 59.3	16.94
  9.7	 82.9	95	57	 64.4	16.98
 10.4	 83.3	94	59	 69.3	16.35
 11.1	 82.4	96	60	 74.4	14.49
 11.9	 81.5	97	59	 79.9	19.85
 12.6	 80.6	98	58	 84.5	17.91
 13.4	 81.7	99	59	 89.5	17.29
 14.1	 84.5	96	58	 94.3	19.20
 14.8	 86.2	93	58	 99.4	17.17
 15.5	 86.5	95	59	104.4	16.61
 16.2	 86.5	98	60	109.5	17.69
 16.9	 84.7	100	61	114.6	16.60
 17.6	 82.4	104	62
 18.3	 80.2	105	63
 19.1	 81.3	103	62
 19.8	 82.2	99	61
 20.5	 81.1	102	61
 21.3	 76.5	103	61
 22.1	 74.6	101	58
 22.9	 73.5	99	56
 23.7	 73.2	95	55
 24.5	 77.5	88	52
 25.3	 79.2	88	53
 26.0	 78.7	90	54
 26.8	 76.3	91	55
 27.6	 76.5	90	54
 28.4	 78.1	91	53
 29.1	 78.5	89	54
 29.9	 82.2	85	53
 30.6	 84.5	88	55
 31.3	 82.6	92	58
 32.1	 79.2	92	58
 32.8	 78.1	94	57
 33.6	 77.1	96	58
 34.4	 79.6	95	58
 35.1	 80.4	93	58
 35.9	 80.9	95	59
 36.6	 80.0	98	60
 37.4	 78.5	98	60
 38.1	 77.1	98	59
 38.9	 77.3	96	58
 39.7	 80.4	91	57
 40.4	 82.2	92	57
 41.1	 81.3	95	58
 41.9	 77.9	96	59
 42.7	 73.7	96	58
 43.5	 74.4	97	57
 44.3	 77.1	94	57
 45.1	 80.2	92	57
 45.8	 79.6	94	58
 46.6	 76.1	95	58
 47.3	 75.6	94	57
 48.1	 77.1	93	55
 48.9	 77.7	91	55
 49.7	 81.3	87	54
 50.4	 83.1	89	56
 51.1	 82.0	93	59
 51.9	 78.7	96	60
 52.6	 78.7	100	60
 53.4	 78.5	103	61
 54.2	 81.1	101	61
 54.9	 82.6	99	61
 55.6	 82.0	102	62
 56.4	 78.3	102	62
 57.1	 77.3	100	60
 57.9	 77.7	98	58
 58.7	 78.7	95	57
 59.4	 81.7	91	55
 60.2	 83.6	90	56
 60.9	 81.5	93	58
 61.6	 75.9	94	59
 62.4	 75.8	95	57
 63.2	 74.3	96	56
 64.0	 75.6	94	56
 64.8	 80.2	90	55
 65.6	 81.7	90	56
 66.3	 80.4	94	58
 67.0	 76.1	94	58
 67.8	 75.4	93	56
 68.6	 75.6	93	56
 69.4	 76.5	91	56
 70.2	 79.6	88	55
 71.0	 80.4	88	56
 71.7	 78.9	88	56
 72.5	 81.1	88	54
 73.2	 82.9	90	55
 73.9	 84.5	92	57
 74.6	 86.7	92	58
 75.3	 86.5	91	59
 76.0	 87.2	95	61
 76.7	 83.3	98	63
 77.4	 81.3	97	62
 78.2	 80.4	96	60
 78.9	 79.6	96	60
 79.7	 80.2	94	59
 80.4	 83.1	89	57
 81.1	 84.5	90	57
 81.8	 81.3	90	59
 82.6	 81.1	89	57
 83.3	 81.3	89	55
 84.1	 83.1	88	55
 84.8	 86.7	86	55
 85.5	 87.5	87	57
 86.2	 87.0	90	60
 86.9	 84.0	93	61
 87.6	 84.5	96	61
 88.3	 85.0	99	61
 89.0	 85.5	100	62
 89.7	 86.7	99	62
 90.4	 86.2	98	63
 91.1	 83.6	101	64
 91.8	 77.9	100	63
 92.6	 77.1	98	60
 93.3	 74.8	96	58
 94.1	 75.4	93	56
 94.9	 78.7	87	54
 95.7	 78.5	88	55
 96.5	 71.8	86	56
 97.3	 72.1	84	52
 98.1	 72.8	84	50
 99.0	 73.5	83	50
 99.8	 77.1	80	49
100.6	 78.9	81	52
101.3	 75.2	83	53
102.1	 74.8	82	52
102.9	 75.4	82	51
103.7	 74.8	80	51
104.5	 77.1	78	50
105.3	 80.2	77	51
106.0	 78.9	79	52
106.8	 76.7	80	53
107.6	 76.7	80	52
108.4	 75.6	85	54
109.2	 76.1	88	55
109.9	 79.8	88	55
110.7	 80.6	89	57
111.4	 78.1	92	59
112.2	 74.6	92	59
113.0	 73.2	91	56
113.8	 75.2	91	55
114.6	 78.3	87	54
115.4	 80.4	84	54
116.1	 80.0	86	55
116.9	 77.1	86	56
117.7	 76.9	84	54
118.4	 77.5	84	53
119.2	 79.2	81	52
120.0	 82.4	79	51
120.7	 82.9	79	52
121.4	 82.4	82	54
122.2	 79.4	83	55
122.9	 76.3	86	54
123.7	 75.9	89	55
