  0.3	 98.7	107	76	  5.0	12.72
  0.9	 99.0	108	75	  9.8	11.05
  1.5	 97.7	112	77	 14.4	11.92
  2.2	 94.9	117	79	 18.8	10.05
  2.8	 87.2	119	81	 23.2	13.37
  3.5	 76.3	119	82	 27.5	12.56
  4.3	 74.1	117	79	 32.0	13.12
  5.1	 87.2	110	76	 36.5	14.38
  5.8	 88.5	100	74	 40.9	12.39
  6.4	 91.7	99	71	 46.0	13.66
  7.1	 92.9	102	69	 50.8	12.57
  7.7	 94.3	107	71	 55.3	13.58
  8.4	 93.5	109	73	 59.9	14.64
  9.0	 94.0	107	74	 65.1	11.45
  9.7	 94.0	104	74	 70.1	12.89
 10.3	 97.1	99	72	 74.7	15.25
 10.9	 97.1	97	70	 79.7	12.18
 11.5	 96.8	100	71	 84.9	13.94
 12.1	 96.5	107	72	 89.7	10.71
 12.8	 95.2	110	75	 94.6	13.91
 13.4	 93.8	109	77	100.7	13.41
 14.0	 92.9	105	76	106.2	 8.56
 14.7	 93.8	101	74	111.9	16.61
 15.3	 95.5	96	72	119.0	12.52
 15.9	 95.5	97	70	124.6	13.74
 16.6	 95.5	100	71	129.6	12.51
 17.2	 95.8	103	71	134.6	11.20
 17.8	 95.5	103	73	139.7	12.63
 18.5	 96.5	100	73	144.3	11.96
 19.1	 97.7	97	72	149.4	11.85
 19.7	 99.3	95	71	153.9	11.00
 20.3	 98.4	96	71	158.9	11.65
 20.9	 99.7	102	72	163.8	10.45
 21.5	 98.7	107	75	169.3	11.10
 22.1	 96.5	106	77	175.2	11.11
 22.7	 94.6	104	76	180.5	10.94
 23.4	 93.8	102	75	185.8	11.58
 24.0	 97.4	99	73	191.7	11.05
 24.6	 96.5	99	72	197.5	 9.74
 25.3	 96.5	102	72	203.4	10.32
 25.9	 95.8	104	72	208.6	12.98
 26.5	 95.8	105	74	214.6	12.53
 27.1	 95.8	102	74	219.8	11.87
 27.8	 97.7	98	72	224.5	11.92
 28.4	 98.4	94	70	229.2	12.13
 29.0	 98.7	94	69	234.4	11.25
 29.6	 99.0	99	70	239.3	10.06
 30.2	 99.3	104	72	244.4	12.10
 30.8	 98.0	106	75	249.1	10.18
 31.4	 96.2	104	75	255.0	10.70
 32.0	 95.8	100	74	260.2	10.89
 32.7	 98.4	95	72	265.3	11.99
 33.3	 98.0	93	70	269.8	11.86
 33.9	 97.7	97	69	275.2	13.93
 34.5	 98.4	103	71	280.1	12.65
 35.1	 98.4	105	73	285.6	10.91
 35.7	 97.1	103	74	291.0	10.85
 36.3	 98.7	101	74
 36.9	 99.0	96	72
 37.5	100.3	94	70
 38.1	 99.0	94	70
 38.8	 99.3	100	71
 39.4	 99.3	102	73
 40.0	 99.3	102	74
 40.6	 98.7	101	74
 41.2	 99.7	98	72
 41.8	101.0	95	71
 42.4	101.4	96	72
 43.0	100.3	102	73
 43.6	 99.7	109	75
 44.2	 95.5	111	78
 44.8	 90.1	109	78
 45.5	 91.5	106	76
 46.1	 93.2	102	75
 46.8	 96.5	96	72
 47.4	 96.8	95	70
 48.0	 97.4	99	70
 48.6	 97.7	104	71
 49.2	 97.4	106	73
 49.8	 97.7	104	74
 50.5	 96.8	101	73
 51.1	 98.0	96	71
 51.7	100.0	93	69
 52.3	 99.7	94	69
 52.9	100.3	100	70
 53.5	100.7	106	73
 54.1	 99.0	107	75
 54.7	 96.5	104	76
 55.3	 96.8	101	74
 55.9	100.0	97	72
 56.5	 99.0	94	71
 57.1	 99.3	99	70
 57.7	 99.3	104	71
 58.3	 99.3	107	74
 58.9	 99.0	105	75
 59.6	 98.4	103	74
 60.2	100.0	98	73
 60.8	101.0	94	71
 61.4	100.3	93	69
 62.0	100.0	97	70
 62.6	100.7	104	72
 63.2	 99.0	107	75
 63.8	 97.4	106	76
 64.4	 96.8	103	75
 65.0	 97.4	100	73
 65.6	 99.3	94	70
 66.2	100.0	93	69
 66.8	100.0	96	70
 67.4	100.7	103	71
 68.0	 99.7	109	75
 68.6	 99.0	108	77
 69.2	 97.1	105	76
 69.8	 98.0	101	75
 70.4	 99.7	96	72
 71.0	101.0	92	70
 71.6	101.0	94	70
 72.2	101.7	101	71
 72.8	102.0	108	74
 73.4	100.3	109	77
 74.0	 98.4	108	78
 74.6	 98.0	104	76
 75.2	101.0	99	74
 75.8	100.7	95	71
 76.4	100.3	97	71
 77.0	100.7	103	71
 77.6	100.3	107	74
 78.2	100.3	106	74
 78.8	100.3	103	74
 79.4	100.3	99	73
 80.0	102.4	93	70
 80.6	103.4	90	69
 81.2	103.4	93	69
 81.8	104.9	100	71
 82.3	103.8	107	75
 82.9	103.4	109	77
 83.5	100.0	107	78
 84.1	 99.0	104	76
 84.7	 99.7	101	75
 85.3	101.0	97	73
 85.9	101.7	95	72
 86.5	101.7	97	71
 87.1	101.0	102	72
 87.7	100.0	108	74
 88.3	 98.4	109	76
 88.9	 96.5	107	76
 89.5	 97.4	103	74
 90.1	 98.7	97	71
 90.7	100.0	93	69
 91.3	 99.3	95	69
 91.9	100.7	102	70
 92.5	101.0	105	73
