  0.3	 91.7	103	74	  9.4	11.66
  1.0	 92.6	103	74	 20.0	14.89
  1.6	 94.0	106	75	 29.6	12.30
  2.3	 94.0	108	75	 39.5	30.79
  2.9	 89.8	111	77	 42.8	 2.76
  3.6	 84.3	114	79	 49.7	14.78
  4.3	 75.8	116	79	 59.6	13.64
  5.1	 75.0	121	78	 69.6	13.22
  5.9	 75.4	121	79	 79.3	12.30
  6.7	 75.8	120	79	 89.3	13.11
  7.5	 77.5	116	79	 99.3	13.79
  8.2	 79.8	113	78	109.2	13.73
  9.0	 83.6	109	77
  9.7	 87.5	104	75
 10.4	 89.8	100	74
 11.1	 91.2	101	73
 11.7	 91.5	103	73
 12.4	 91.2	105	74
 13.0	 88.8	106	75
 13.7	 79.8	108	75
 14.5	 73.9	113	74
 15.3	 72.8	115	74
 16.1	 73.3	115	75
 16.9	 74.1	114	76
 17.7	 74.8	110	76
 18.5	 77.7	107	75
 19.3	 81.3	103	75
 20.0	 85.7	99	74
 20.7	 88.5	98	74
 21.4	 90.4	99	74
 22.1	 91.2	101	75
 22.7	 90.6	105	77
 23.4	 87.5	109	78
 24.1	 83.1	111	80
 24.8	 67.3	114	81
 25.7	 71.3	121	79
 26.5	 69.6	123	82
 27.4	 70.6	123	82
 28.3	 71.6	120	82
 29.1	 74.1	116	81
 29.9	 78.9	111	79
 30.7	 83.1	104	77
 31.4	 84.0	102	76
 32.1	 85.0	102	75
 32.8	 84.3	102	74
 33.5	 79.4	103	73
 34.3	 73.2	107	73
 35.1	 72.3	114	73
 35.9	 71.9	117	75
 36.8	 72.8	116	76
 37.6	 75.0	113	77
 38.4	 78.1	111	77
 39.2	 80.9	108	77
 39.9	 83.8	104	76
 40.6	 86.2	102	75
 41.3	 86.7	102	75
 42.0	 86.5	104	76
 42.7	 83.3	106	77
 43.4	 82.0	109	77
 44.1	 72.1	109	77
 45.0	 69.8	113	76
 45.8	 70.4	114	77
 46.7	 70.4	113	77
 47.5	 72.1	109	77
 48.4	 75.2	105	77
 49.2	 79.4	102	76
 49.9	 83.3	98	75
 50.6	 86.2	96	74
 51.3	 88.2	96	73
 52.0	 89.6	97	74
 52.7	 88.8	100	75
 53.4	 86.7	102	76
 54.1	 77.3	103	76
 54.8	 72.3	109	76
 55.7	 74.1	116	77
 56.5	 73.3	119	80
 57.3	 73.9	118	82
 58.1	 75.6	117	82
 58.9	 77.9	115	81
 59.7	 81.5	111	79
 60.4	 86.0	106	77
 61.1	 88.2	105	77
 61.8	 89.6	104	77
 62.5	 89.8	106	77
 63.1	 87.5	106	76
 63.8	 78.5	106	76
 64.6	 71.6	113	76
 65.4	 72.3	120	76
 66.2	 73.3	121	78
 67.1	 74.3	119	79
 67.9	 76.7	116	79
 68.7	 79.6	113	78
 69.4	 83.3	109	77
 70.1	 86.2	105	76
 70.8	 88.2	103	75
 71.5	 89.0	104	74
 72.2	 88.8	105	75
 72.8	 87.5	106	75
 73.5	 81.5	107	76
 74.3	 75.4	110	75
 75.1	 75.0	116	76
 75.9	 74.8	117	78
 76.7	 74.4	117	79
 77.5	 77.1	113	78
 78.3	 78.9	110	78
 79.0	 81.5	107	77
 79.8	 85.2	103	75
 80.5	 87.5	99	75
 81.1	 89.3	100	74
 81.8	 90.1	102	75
 82.5	 87.5	104	76
 83.2	 82.6	106	76
 83.9	 74.1	110	76
 84.7	 72.5	115	76
 85.5	 72.6	116	78
 86.4	 71.8	115	79
 87.2	 72.6	111	79
 88.0	 75.6	108	79
 88.8	 78.9	106	77
 89.6	 82.6	100	76
 90.3	 85.2	97	75
 91.0	 87.7	96	74
 91.7	 89.0	97	74
 92.4	 88.5	99	74
 93.0	 85.5	101	75
 93.7	 81.5	103	75
 94.5	 77.1	108	75
 95.3	 75.6	112	77
 96.0	 74.8	117	79
 96.8	 74.1	116	81
 97.7	 75.6	114	81
 98.5	 78.7	112	80
 99.2	 82.4	109	79
 99.9	 87.5	105	78
100.6	 90.1	100	77
101.3	 91.7	98	76
101.9	 93.2	95	75
102.6	 88.8	96	74
103.3	 79.6	103	74
104.0	 76.5	112	73
104.8	 74.1	118	76
105.6	 74.8	122	77
106.4	 74.8	120	79
107.2	 75.9	117	79
108.0	 78.9	114	78
108.8	 83.6	111	77
109.5	 89.0	107	76
110.2	 92.6	104	76
110.8	 95.5	104	75
111.4	 96.5	105	75
112.1	 94.3	107	76
112.7	 90.9	108	77
113.4	 82.0	109	76
114.1	 74.1	110	76
114.9	 76.1	117	75
115.7	 76.9	118	77
116.5	 77.3	117	78
117.2	 79.2	114	77
118.0	 82.0	112	77
118.7	 85.2	110	76
119.4	 86.7	108	76
120.1	 89.8	106	75
120.8	 91.2	105	74
121.5	 91.2	105	75
122.1	 90.6	105	74
122.8	 85.2	105	74
123.5	 75.6	106	73
124.3	 72.5	110	72
125.1	 75.6	114	72
125.9	 75.6	114	74
126.7	 76.7	113	75
127.5	 78.1	111	75
