  0.4	 82.9	105	68	  4.6	10.35
  1.1	 91.2	103	68	  9.5	 9.80
  1.8	 93.8	103	70	 14.1	10.70
  2.4	 74.8	106	70	 19.4	 8.41
  3.2	 69.9	107	65	 24.4	 9.67
  4.1	 74.6	105	64	 29.5	 9.60
  4.9	 83.6	100	63	 34.7	10.00
  5.6	 90.4	97	64	 39.6	 9.28
  6.3	 94.9	96	66	 44.7	 8.53
  6.9	 94.9	98	67	 49.8	 8.10
  7.5	 85.5	102	68	 54.6	 6.77
  8.2	 73.3	105	67	 59.8	 8.17
  9.1	 76.3	103	64	 65.0	 8.00
  9.8	 81.3	98	63	 69.9	 7.90
 10.6	 87.5	94	64	 74.8	 7.66
 11.3	 93.2	92	64	 80.1	 7.85
 11.9	 90.9	94	65	 85.2	 8.24
 12.6	 84.0	98	64	 90.0	 7.41
 13.3	 82.0	98	63	 95.2	 8.42
 14.0	 83.1	95	62	100.3	 8.24
 14.7	 90.6	90	61	105.2	 8.67
 15.4	 93.2	86	61	110.4	 7.94
 16.1	 96.5	85	61	115.4	 7.82
 16.7	 96.5	87	61
 17.3	 93.2	89	61
 17.9	 90.4	92	61
 18.6	 87.2	91	61
 19.3	 92.0	91	61
 19.9	 95.5	89	62
 20.6	 98.4	88	63
 21.2	 99.3	89	63
 21.8	 98.0	92	64
 22.4	 92.6	96	65
 23.0	 88.2	99	65
 23.7	 84.7	98	64
 24.4	 92.9	94	63
 25.1	 94.0	90	64
 25.7	 96.2	88	63
 26.3	 98.7	88	63
 26.9	 95.2	90	64
 27.6	 90.9	95	64
 28.2	 83.1	97	64
 29.0	 75.8	96	63
 29.8	 89.0	92	60
 30.4	 95.2	88	62
 31.1	 98.4	86	63
 31.7	100.0	88	64
 32.3	 96.2	92	66
 32.9	 87.5	97	66
 33.6	 78.1	98	67
 34.3	 69.4	98	65
 35.2	 79.6	93	61
 36.0	 89.0	89	63
 36.6	 94.6	88	64
 37.3	 94.3	90	65
 37.9	 91.2	95	65
 38.6	 60.4	99	67
 39.6	 72.8	102	61
 40.4	 76.7	101	66
 41.2	 84.5	100	68
 41.9	 88.5	102	70
 42.6	 67.3	108	71
 43.4	 71.9	108	65
 44.3	 73.5	105	66
 45.1	 79.2	99	65
 45.9	 82.9	95	65
 46.6	 84.0	94	65
 47.3	 86.7	94	65
 48.0	 84.7	100	65
 48.7	 69.8	102	66
 49.6	 79.6	100	63
 50.3	 82.0	97	65
 51.0	 84.5	93	64
 51.7	 85.2	94	64
 52.5	 84.7	96	64
 53.2	 84.5	99	64
 53.9	 80.0	98	64
 54.6	 88.0	95	63
 55.3	 88.8	91	64
 56.0	 93.8	89	63
 56.6	 94.9	88	63
 57.3	 91.7	91	64
 57.9	 85.2	94	64
 58.6	 72.8	96	63
 59.4	 73.3	93	60
 60.3	 81.5	89	59
 61.0	 86.7	84	60
 61.7	 92.3	83	60
 62.3	 90.9	84	61
 63.0	 85.7	89	61
 63.7	 69.1	91	62
 64.6	 75.6	90	58
 65.3	 80.2	86	60
 66.1	 86.0	83	60
 66.8	 92.6	82	60
 67.4	 91.2	84	62
 68.1	 85.5	90	62
 68.8	 81.3	92	63
 69.5	 86.0	92	64
 70.2	 88.5	89	64
 70.9	 92.6	87	64
 71.6	 95.5	87	65
 72.2	 92.6	90	66
 72.8	 86.5	97	66
 73.5	 84.5	100	67
 74.2	 79.8	101	67
 75.0	 91.2	96	65
 75.7	 92.3	93	67
 76.3	 96.2	91	66
 76.9	 96.2	92	66
 77.6	 93.5	96	67
 78.2	 93.2	102	67
 78.8	 81.7	104	69
 79.6	 83.6	102	66
 80.3	 88.2	98	66
 81.0	 92.3	94	66
 81.6	 94.3	91	65
 82.3	 96.5	92	66
 82.9	 94.0	94	66
 83.5	 88.5	98	65
 84.2	 62.8	99	66
 85.2	 75.2	96	58
 86.0	 79.8	91	61
 86.7	 87.7	88	61
 87.4	 92.3	89	62
 88.0	 87.2	93	64
 88.7	 76.7	96	64
 89.5	 75.9	94	62
 90.3	 83.3	90	60
 91.0	 87.5	86	61
 91.7	 93.5	84	61
 92.3	 92.3	85	62
 93.0	 83.8	90	63
 93.7	 74.3	93	62
 94.5	 69.9	93	61
 95.4	 79.8	88	59
 96.1	 86.0	85	61
 96.8	 93.2	83	61
 97.5	 96.2	85	62
 98.1	 90.9	89	64
 98.8	 85.7	93	64
 99.5	 78.1	93	64
100.2	 86.0	91	62
100.9	 87.5	87	63
101.6	 91.2	85	63
102.3	 91.5	85	63
102.9	 82.6	88	63
103.6	 78.3	91	60
104.4	 82.4	90	60
105.1	 82.4	87	60
105.9	 90.4	82	59
106.5	 92.3	80	60
107.2	 93.8	80	60
107.8	 90.6	81	60
108.5	 79.4	86	59
109.2	 71.4	88	58
110.1	 77.7	86	56
110.9	 82.0	83	58
111.6	 87.0	79	58
112.3	 92.6	79	59
112.9	 89.3	80	60
113.6	 87.5	86	59
114.3	 77.3	88	61
115.1	 83.8	86	59
115.8	 90.4	83	59
116.4	 93.2	79	60
117.1	 97.1	78	60
117.7	 98.7	80	61
118.3	 94.6	85	62
118.9	 91.2	89	63
119.6	 75.4	92	64
120.4	 81.3	90	61
121.1	 86.0	87	62
121.8	 92.3	85	62
122.5	 94.6	85	63
123.1	 90.4	87	64
123.8	 84.7	91	62
124.5	 66.8	93	62
125.4	 76.1	90	57
126.2	 76.5	86	59
127.0	 84.0	80	58
127.7	 91.5	80	59
128.3	 88.8	84	60
129.0	 88.8	89	61
