  0.1	 72.8	109	62	  9.3	 8.84
  1.0	 77.1	107	62	 19.4	 9.13
  1.7	 77.9	112	63	 29.9	10.41
  2.5	 77.9	122	66	 39.4	 8.36
  3.3	 72.5	132	71	 49.2	 9.40
  4.1	 67.3	140	74	 59.2	 8.53
  5.0	 63.2	141	74	 69.4	 9.23
  6.0	 64.1	141	73	 79.9	 8.88
  6.9	 64.4	138	73	 89.7	 8.54
  7.8	 64.7	131	71	100.6	 9.27
  8.8	 66.2	124	69	109.5	 9.14
  9.7	 71.4	115	66
 10.5	 75.4	106	65
 11.3	 76.7	106	63
 12.1	 79.6	111	64
 12.8	 79.2	120	67
 13.6	 73.0	129	71
 14.4	 66.7	135	74
 15.3	 64.7	138	73
 16.2	 65.2	139	73
 17.2	 65.5	134	73
 18.1	 67.4	126	72
 19.0	 70.8	117	69
 19.8	 74.6	109	66
 20.6	 78.3	103	64
 21.4	 80.2	103	62
 22.1	 80.4	109	63
 22.9	 79.8	116	66
 23.6	 73.5	125	70
 24.4	 69.6	132	72
 25.3	 68.0	135	74
 26.2	 67.4	137	74
 27.1	 65.6	136	75
 28.0	 67.6	132	73
 28.9	 68.8	124	72
 29.8	 70.1	119	70
 30.6	 76.1	113	67
 31.4	 78.3	114	67
 32.2	 79.6	123	68
 32.9	 80.4	133	72
 33.7	 74.4	140	76
 34.5	 70.1	142	77
 35.3	 68.5	141	76
 36.2	 66.7	140	76
 37.1	 68.8	137	74
 38.0	 69.4	129	73
 38.8	 72.5	121	71
 39.7	 77.7	113	67
 40.4	 79.6	106	66
 41.2	 80.4	112	65
 41.9	 81.1	120	67
 42.7	 79.4	127	71
 43.4	 73.0	132	74
 44.3	 68.6	134	74
 45.1	 65.5	132	74
 46.0	 66.7	130	72
 46.9	 68.2	125	71
 47.8	 69.1	118	69
 48.7	 71.6	111	66
 49.5	 76.1	104	63
 50.3	 80.6	101	62
 51.1	 81.5	102	62
 51.8	 82.0	112	64
 52.5	 80.6	121	69
 53.3	 75.2	128	73
 54.1	 68.0	131	75
 55.0	 66.2	132	73
 55.9	 66.5	131	73
 56.8	 66.7	128	72
 57.7	 68.0	121	71
 58.5	 69.9	114	68
 59.4	 75.6	107	65
 60.2	 80.0	101	64
 60.9	 80.2	104	64
 61.7	 80.6	113	65
 62.4	 79.6	123	69
 63.2	 73.9	129	74
 64.0	 68.8	134	75
 64.9	 64.7	134	75
 65.8	 62.6	132	73
 66.8	 64.2	127	70
 67.7	 66.2	119	69
 68.6	 69.4	110	66
 69.5	 71.9	103	64
 70.3	 78.7	99	61
 71.1	 80.0	96	61
 71.8	 80.2	102	62
 72.6	 79.6	111	65
 73.3	 71.4	119	69
 74.2	 68.6	122	70
 75.0	 64.2	124	71
 76.0	 64.4	126	70
 76.9	 62.2	126	70
 77.9	 62.9	122	69
 78.8	 63.8	115	67
 79.8	 66.2	107	64
 80.7	 73.3	100	61
 81.5	 77.3	96	60
 82.3	 78.9	101	61
 83.0	 79.6	110	64
 83.8	 77.3	120	69
 84.5	 69.6	127	72
 85.4	 66.4	130	73
 86.3	 66.4	130	72
 87.2	 66.8	127	72
 88.1	 67.6	121	71
 89.0	 69.6	113	69
 89.9	 73.7	105	66
 90.7	 77.9	96	63
 91.4	 80.2	98	61
 92.2	 81.3	105	62
 92.9	 79.8	111	65
 93.7	 73.2	117	68
 94.5	 70.4	120	69
 95.4	 67.9	120	69
 96.2	 66.4	119	68
 97.1	 67.0	117	66
 98.0	 67.4	112	65
 98.9	 67.7	105	63
 99.8	 70.9	99	60
100.7	 73.9	93	58
101.5	 78.1	88	57
102.2	 79.2	90	57
103.0	 80.0	98	59
103.7	 77.5	106	62
104.5	 70.1	114	66
105.4	 65.4	118	67
106.3	 64.2	120	67
107.2	 63.2	118	67
108.2	 64.9	113	66
109.1	 68.5	105	64
110.0	 72.8	100	62
110.8	 76.3	95	61
111.6	 78.1	97	60
112.4	 79.4	103	62
113.1	 76.5	110	65
113.9	 72.1	116	67
114.7	 66.4	121	69
115.6	 66.1	125	68
116.5	 67.6	126	69
117.4	 67.1	121	70
118.3	 69.6	114	68
119.2	 70.6	107	65
120.0	 77.7	100	62
120.8	 78.5	97	62
121.6	 77.7	105	61
122.3	 75.6	112	64
123.1	 67.3	118	68
124.0	 64.2	121	68
125.0	 62.6	119	68
125.9	 63.6	117	66
126.9	 66.2	115	65
127.8	 67.9	112	64
